Order_ID,Timestamp,Locker_ID,Pickup_Delay_hr
ORD027072,2025-09-17 13:42,PL128,48.1
ORD027073,2025-09-16 10:46,PL153,49.6
ORD027074,2025-09-18 20:37,PL126,10
ORD027075,2025-09-21 10:27,PL102,30.5
ORD027076,2025-09-21 12:06,PL005,12.6
ORD027077,2025-09-20 17:13,PL126,57.6
ORD027078,2025-09-17 10:18,PL100,42.7
ORD027079,2025-09-19 14:54,PL029,46.6
ORD027080,2025-09-16 09:49,PL114,62.4
ORD027081,2025-09-20 20:41,PL046,23.2
ORD027082,2025-09-20 07:08,PL093,14.3
ORD027083,2025-09-16 19:10,PL142,6
ORD027084,2025-09-16 07:03,PL061,5.6
ORD027085,2025-09-20 19:04,PL025,31.5
ORD027086,2025-09-19 15:01,PL079,40.8
ORD027087,2025-09-15 21:46,PL023,17.8
ORD027088,2025-09-18 12:50,PL108,30.2
ORD027089,2025-09-15 14:10,PL125,53.2
ORD027090,2025-09-15 13:40,PL173,27.6
ORD027091,2025-09-20 09:35,PL008,64
ORD027092,2025-09-16 11:20,PL051,15.1
ORD027093,2025-09-21 21:02,PL166,28.5
ORD027094,2025-09-18 06:36,PL015,8.8
ORD027095,2025-09-19 15:35,PL110,22.4
ORD027096,2025-09-19 07:33,PL061,71.9
ORD027097,2025-09-20 16:03,PL054,32.5
ORD027098,2025-09-17 08:06,PL118,21
ORD027099,2025-09-15 17:04,PL052,66.4
ORD027100,2025-09-20 12:35,PL153,2.5
ORD027101,2025-09-17 08:15,PL037,5.9
ORD027102,2025-09-17 17:04,PL088,31.1
ORD027103,2025-09-17 22:03,PL153,38
ORD027104,2025-09-15 22:04,PL126,19.6
ORD027105,2025-09-21 08:10,PL137,2.6
ORD027106,2025-09-19 11:03,PL013,37.6
ORD027107,2025-09-18 20:10,PL037,68.4
ORD027108,2025-09-19 17:49,PL121,9.2
ORD027109,2025-09-18 12:00,PL156,64.7
ORD027110,2025-09-21 22:22,PL021,49.3
ORD027111,2025-09-15 15:09,PL111,30.6
ORD027112,2025-09-21 11:16,PL150,28.2
ORD027113,2025-09-21 20:56,PL108,71.3
ORD027114,2025-09-21 12:58,PL101,60.5
ORD027115,2025-09-15 22:25,PL044,18.6
ORD027116,2025-09-15 12:54,PL008,58.7
ORD027117,2025-09-18 11:59,PL069,22.9
ORD027118,2025-09-15 18:29,PL094,68.5
ORD027119,2025-09-17 06:31,PL170,29.4
ORD027120,2025-09-15 16:16,PL049,36
ORD027121,2025-09-16 10:39,PL080,14.7
ORD027122,2025-09-16 12:40,PL088,33.8
ORD027123,2025-09-21 07:54,PL160,21.4
ORD027124,2025-09-18 15:49,PL034,30.3
ORD027125,2025-09-15 08:35,PL166,6.7
ORD027126,2025-09-19 13:00,PL049,62.7
ORD027127,2025-09-16 07:48,PL064,46.4
ORD027128,2025-09-15 12:51,PL062,9.5
ORD027129,2025-09-17 16:04,PL028,56.8
ORD027130,2025-09-16 18:43,PL142,32.8
ORD027131,2025-09-15 10:53,PL173,52.9
ORD027132,2025-09-15 08:46,PL025,56.5
ORD027133,2025-09-15 07:49,PL133,21.5
ORD027134,2025-09-17 17:27,PL121,31.1
ORD027135,2025-09-21 16:31,PL043,50.1
ORD027136,2025-09-15 16:49,PL122,6.9
ORD027137,2025-09-16 16:00,PL079,33.8
ORD027138,2025-09-20 18:33,PL148,1.3
ORD027139,2025-09-19 09:58,PL151,17.5
ORD027140,2025-09-21 06:58,PL122,46.5
ORD027141,2025-09-21 13:19,PL165,22.9
ORD027142,2025-09-21 13:50,PL112,31
ORD027143,2025-09-21 14:45,PL140,48.7
ORD027144,2025-09-16 19:24,PL049,39.9
ORD027145,2025-09-19 12:42,PL017,15.8
ORD027146,2025-09-19 08:45,PL155,19.1
ORD027147,2025-09-17 08:19,PL036,15.5
ORD027148,2025-09-19 21:40,PL126,4.1
ORD027149,2025-09-19 10:19,PL071,17
ORD027150,2025-09-19 14:46,PL044,35.4
ORD027151,2025-09-16 12:07,PL053,22.9
ORD027152,2025-09-19 21:24,PL088,6.1
ORD027153,2025-09-15 22:23,PL055,31.5
ORD027154,2025-09-21 08:44,PL043,58.1
ORD027155,2025-09-16 10:31,PL074,62.9
ORD027156,2025-09-19 12:00,PL025,54.7
ORD027157,2025-09-18 10:28,PL051,33.7
ORD027158,2025-09-18 14:20,PL049,45.8
ORD027159,2025-09-19 11:20,PL107,68.2
ORD027160,2025-09-17 08:32,PL120,26
ORD027161,2025-09-18 16:49,PL077,40.8
ORD027162,2025-09-21 20:20,PL127,9.5
ORD027163,2025-09-18 15:31,PL065,3.5
ORD027164,2025-09-17 06:46,PL002,34.9
ORD027165,2025-09-20 07:59,PL062,53.6
ORD027166,2025-09-21 16:55,PL125,56
ORD027167,2025-09-15 15:44,PL107,23.1
ORD027168,2025-09-20 10:47,PL161,41.8
ORD027169,2025-09-16 13:11,PL134,43.1
ORD027170,2025-09-20 06:39,PL023,20.2
ORD027171,2025-09-18 08:10,PL017,35.8
ORD027172,2025-09-20 10:17,PL047,51.2
ORD027173,2025-09-18 11:35,PL125,50.5
ORD027174,2025-09-19 19:02,PL180,57.4
ORD027175,2025-09-19 07:03,PL163,21.6
ORD027176,2025-09-18 21:04,PL022,35.8
ORD027177,2025-09-17 14:05,PL165,65.6
ORD027178,2025-09-21 10:23,PL012,38.1
ORD027179,2025-09-15 19:52,PL154,66.2
ORD027180,2025-09-21 12:30,PL139,46.7
ORD027181,2025-09-18 18:51,PL029,16.5
ORD027182,2025-09-19 18:07,PL042,21.3
ORD027183,2025-09-17 19:14,PL103,32
ORD027184,2025-09-16 19:55,PL170,60.9
ORD027185,2025-09-18 20:09,PL007,71.5
ORD027186,2025-09-19 14:58,PL135,63.7
ORD027187,2025-09-19 06:06,PL066,19.9
ORD027188,2025-09-21 07:32,PL076,26.4
ORD027189,2025-09-16 19:01,PL118,42.7
ORD027190,2025-09-19 13:06,PL083,39.9
ORD027191,2025-09-16 10:32,PL160,63.2
ORD027192,2025-09-21 18:15,PL119,3.8
ORD027193,2025-09-20 21:35,PL066,2.8
ORD027194,2025-09-17 20:06,PL077,58.3
ORD027195,2025-09-18 06:25,PL012,14.8
ORD027196,2025-09-18 07:38,PL013,52.7
ORD027197,2025-09-18 07:20,PL126,21.8
ORD027198,2025-09-21 22:34,PL014,46.1
ORD027199,2025-09-21 17:27,PL060,34.9
ORD027200,2025-09-20 19:21,PL082,58
ORD027201,2025-09-18 07:48,PL157,20.2
ORD027202,2025-09-17 13:50,PL157,56.2
ORD027203,2025-09-17 22:37,PL124,46.8
ORD027204,2025-09-18 06:43,PL067,64.2
ORD027205,2025-09-15 19:29,PL031,60.6
ORD027206,2025-09-15 21:54,PL132,26
ORD027207,2025-09-16 16:41,PL095,16.5
ORD027208,2025-09-15 12:14,PL168,12.1
ORD027209,2025-09-20 15:41,PL005,51.1
ORD027210,2025-09-18 09:07,PL173,57.1
ORD027211,2025-09-17 10:32,PL110,67.1
ORD027212,2025-09-19 22:25,PL067,24.3
ORD027213,2025-09-16 11:14,PL010,32.6
ORD027214,2025-09-16 12:24,PL006,20.2
ORD027215,2025-09-16 17:53,PL007,33.4
ORD027216,2025-09-21 17:07,PL140,20.8
ORD027217,2025-09-18 15:47,PL064,40.7
ORD027218,2025-09-20 21:03,PL047,22.2
ORD027219,2025-09-21 10:28,PL062,31
ORD027220,2025-09-15 06:07,PL166,31.2
ORD027221,2025-09-16 17:44,PL094,54.3
ORD027222,2025-09-15 20:46,PL061,38.7
ORD027223,2025-09-18 11:11,PL083,5.6
ORD027224,2025-09-16 15:27,PL131,56.7
ORD027225,2025-09-18 12:23,PL132,52.1
ORD027226,2025-09-21 22:55,PL070,14.9
ORD027227,2025-09-18 19:26,PL122,68.6
ORD027228,2025-09-21 17:43,PL009,32.3
ORD027229,2025-09-17 12:00,PL124,26.6
ORD027230,2025-09-18 15:25,PL146,70.5
ORD027231,2025-09-19 13:52,PL043,60.3
ORD027232,2025-09-21 09:47,PL118,39
ORD027233,2025-09-21 10:06,PL109,50.3
ORD027234,2025-09-19 17:52,PL073,1.8
ORD027235,2025-09-19 17:34,PL066,69.1
ORD027236,2025-09-20 16:25,PL097,37.1
ORD027237,2025-09-15 15:00,PL073,54.6
ORD027238,2025-09-21 13:54,PL099,63
ORD027239,2025-09-21 13:42,PL142,5.6
ORD027240,2025-09-18 17:39,PL077,1.4
ORD027241,2025-09-20 13:47,PL060,40.8
ORD027242,2025-09-20 14:47,PL081,41.9
ORD027243,2025-09-19 13:43,PL166,23
ORD027244,2025-09-20 15:43,PL114,40.9
ORD027245,2025-09-19 06:21,PL050,44.7
ORD027246,2025-09-21 19:44,PL107,20.6
ORD027247,2025-09-16 06:34,PL041,44.9
ORD027248,2025-09-19 17:12,PL143,48.3
ORD027249,2025-09-18 10:31,PL072,43.5
ORD027250,2025-09-21 18:54,PL064,62.8
ORD027251,2025-09-21 19:02,PL104,24.6
ORD027252,2025-09-18 07:16,PL173,38.4
ORD027253,2025-09-19 08:59,PL145,41.9
ORD027254,2025-09-21 08:24,PL112,12.2
ORD027255,2025-09-21 10:13,PL120,8
ORD027256,2025-09-20 06:01,PL060,56.9
ORD027257,2025-09-16 15:49,PL030,58
ORD027258,2025-09-17 16:22,PL174,21.9
ORD027259,2025-09-20 12:59,PL019,14.8
ORD027260,2025-09-16 07:12,PL117,3
ORD027261,2025-09-18 10:34,PL006,41.4
ORD027262,2025-09-15 12:18,PL016,30.5
ORD027263,2025-09-19 19:12,PL041,21.2
ORD027264,2025-09-15 19:07,PL170,17.5
ORD027265,2025-09-18 10:26,PL127,66.4
ORD027266,2025-09-16 21:27,PL058,7.4
ORD027267,2025-09-17 07:45,PL076,33.1
ORD027268,2025-09-15 20:18,PL094,37.1
ORD027269,2025-09-17 18:39,PL159,62.3
ORD027270,2025-09-15 20:10,PL029,42.9
ORD027271,2025-09-18 22:11,PL164,16.4
ORD027272,2025-09-20 20:40,PL070,58.2
ORD027273,2025-09-21 22:55,PL142,15.4
ORD027274,2025-09-19 19:41,PL031,62.1
ORD027275,2025-09-15 21:35,PL176,50.2
ORD027276,2025-09-21 10:58,PL179,8.3
ORD027277,2025-09-17 11:41,PL123,30.2
ORD027278,2025-09-17 17:37,PL120,53.2
ORD027279,2025-09-15 15:32,PL121,38.4
ORD027280,2025-09-17 10:17,PL114,33
ORD027281,2025-09-21 07:33,PL150,50.5
ORD027282,2025-09-20 09:33,PL038,23.8
ORD027283,2025-09-21 20:33,PL053,13.4
ORD027284,2025-09-15 15:03,PL180,15.7
ORD027285,2025-09-20 17:12,PL164,58.6
ORD027286,2025-09-16 07:25,PL093,34.2
ORD027287,2025-09-20 13:48,PL025,51.6
ORD027288,2025-09-21 12:18,PL163,10.7
ORD027289,2025-09-17 08:15,PL116,68.9
ORD027290,2025-09-17 19:37,PL178,15.4
ORD027291,2025-09-17 14:39,PL028,50.7
ORD027292,2025-09-19 15:14,PL089,29
ORD027293,2025-09-16 18:49,PL058,7.2
ORD027294,2025-09-19 19:42,PL062,3.1
ORD027295,2025-09-19 10:55,PL169,23.7
ORD027296,2025-09-19 14:00,PL171,23.1
ORD027297,2025-09-19 19:58,PL118,18.7
ORD027298,2025-09-16 12:08,PL131,56.6
ORD027299,2025-09-16 18:56,PL039,24.3
ORD027300,2025-09-20 15:13,PL013,13.6
ORD027301,2025-09-16 16:37,PL059,51.6
ORD027302,2025-09-15 08:03,PL035,43.8
ORD027303,2025-09-19 18:22,PL179,32.5
ORD027304,2025-09-21 20:25,PL010,28.5
ORD027305,2025-09-15 13:27,PL076,69.2
ORD027306,2025-09-19 10:01,PL093,2.8
ORD027307,2025-09-17 10:16,PL178,4.5
ORD027308,2025-09-21 13:03,PL078,62
ORD027309,2025-09-17 22:12,PL126,58.9
ORD027310,2025-09-21 14:57,PL078,34.1
ORD027311,2025-09-19 10:34,PL003,30.6
ORD027312,2025-09-17 20:30,PL103,32.4
ORD027313,2025-09-16 15:42,PL167,46.9
ORD027314,2025-09-15 15:33,PL161,49.4
ORD027315,2025-09-16 16:39,PL067,15.8
ORD027316,2025-09-17 10:46,PL160,26.4
ORD027317,2025-09-21 08:13,PL072,43.1
ORD027318,2025-09-17 13:42,PL080,5.4
ORD027319,2025-09-15 09:18,PL122,6.2
ORD027320,2025-09-17 10:29,PL036,2.8
ORD027321,2025-09-20 15:17,PL079,25.8
ORD027322,2025-09-17 15:56,PL157,43
ORD027323,2025-09-19 19:16,PL120,38.3
ORD027324,2025-09-19 06:29,PL086,55.2
ORD027325,2025-09-16 13:50,PL009,1.8
ORD027326,2025-09-21 20:16,PL133,21.3
ORD027327,2025-09-16 21:59,PL006,25.8
ORD027328,2025-09-16 22:30,PL080,29.4
ORD027329,2025-09-20 20:33,PL170,19.3
ORD027330,2025-09-21 20:08,PL045,32.9
ORD027331,2025-09-16 15:56,PL090,46
ORD027332,2025-09-21 11:22,PL171,55.7
ORD027333,2025-09-15 09:31,PL166,28.3
ORD027334,2025-09-16 18:01,PL177,68.2
ORD027335,2025-09-20 12:05,PL045,58
ORD027336,2025-09-17 20:46,PL048,39.1
ORD027337,2025-09-16 14:43,PL121,70.9
ORD027338,2025-09-19 15:15,PL078,8.7
ORD027339,2025-09-15 07:47,PL091,1.9
ORD027340,2025-09-16 08:14,PL125,24
ORD027341,2025-09-19 15:51,PL067,30
ORD027342,2025-09-21 08:52,PL104,18.6
ORD027343,2025-09-18 10:29,PL135,2.2
ORD027344,2025-09-21 09:19,PL024,32.4
ORD027345,2025-09-19 20:49,PL002,68.6
ORD027346,2025-09-17 14:48,PL003,19.5
ORD027347,2025-09-21 18:56,PL078,48.9
ORD027348,2025-09-21 10:31,PL118,30.8
ORD027349,2025-09-21 08:30,PL158,53.1
ORD027350,2025-09-19 17:56,PL093,18.5
ORD027351,2025-09-17 12:38,PL159,26.5
ORD027352,2025-09-18 18:42,PL027,53
ORD027353,2025-09-20 20:37,PL059,68.2
ORD027354,2025-09-16 13:56,PL151,49
ORD027355,2025-09-18 08:59,PL098,47.6
ORD027356,2025-09-20 12:27,PL019,28.2
ORD027357,2025-09-21 16:10,PL105,67.2
ORD027358,2025-09-16 19:44,PL083,19.4
ORD027359,2025-09-21 14:31,PL136,1.6
ORD027360,2025-09-20 20:48,PL023,38.6
ORD027361,2025-09-16 07:22,PL021,9.8
ORD027362,2025-09-20 20:02,PL015,46
ORD027363,2025-09-19 10:29,PL048,53.8
ORD027364,2025-09-21 07:22,PL128,9
ORD027365,2025-09-15 18:56,PL141,67.9
ORD027366,2025-09-16 21:11,PL039,68.1
ORD027367,2025-09-21 13:10,PL068,70.3
ORD027368,2025-09-17 06:07,PL129,66.9
ORD027369,2025-09-15 13:45,PL113,57.9
ORD027370,2025-09-18 10:17,PL074,9
ORD027371,2025-09-19 17:16,PL180,69.2
ORD027372,2025-09-20 07:51,PL167,32.1
ORD027373,2025-09-17 10:43,PL092,8.1
ORD027374,2025-09-20 15:03,PL066,51.9
ORD027375,2025-09-20 21:34,PL020,68.4
ORD027376,2025-09-19 12:30,PL055,49.4
ORD027377,2025-09-15 21:06,PL136,3
ORD027378,2025-09-20 17:42,PL179,67.7
ORD027379,2025-09-21 16:27,PL156,20
ORD027380,2025-09-21 22:37,PL029,6.3
ORD027381,2025-09-20 08:19,PL003,41.6
ORD027382,2025-09-20 07:10,PL038,33.5
ORD027383,2025-09-20 09:11,PL120,68.9
ORD027384,2025-09-21 14:16,PL105,54.4
ORD027385,2025-09-20 16:28,PL042,68.7
ORD027386,2025-09-20 08:35,PL087,63.2
ORD027387,2025-09-15 19:18,PL002,41.7
ORD027388,2025-09-15 19:10,PL018,18.9
ORD027389,2025-09-19 07:58,PL160,38.9
ORD027390,2025-09-16 22:21,PL121,19.5
ORD027391,2025-09-17 11:20,PL041,69.5
ORD027392,2025-09-16 07:00,PL121,45.8
ORD027393,2025-09-15 13:24,PL157,11.4
ORD027394,2025-09-16 14:46,PL032,56.3
ORD027395,2025-09-18 22:50,PL051,54.2
ORD027396,2025-09-15 13:08,PL074,12.1
ORD027397,2025-09-21 11:42,PL123,10.2
ORD027398,2025-09-15 18:30,PL079,49.5
ORD027399,2025-09-16 08:07,PL022,20.2
ORD027400,2025-09-16 13:57,PL150,19.3
ORD027401,2025-09-17 14:56,PL068,56.7
ORD027402,2025-09-20 09:34,PL093,46.6
ORD027403,2025-09-18 16:25,PL123,13.4
ORD027404,2025-09-17 19:54,PL026,37.4
ORD027405,2025-09-20 18:29,PL174,71.2
ORD027406,2025-09-20 16:31,PL100,35.5
ORD027407,2025-09-21 07:46,PL096,20.5
ORD027408,2025-09-15 16:56,PL127,20.2
ORD027409,2025-09-20 09:35,PL142,50.7
ORD027410,2025-09-17 16:25,PL047,34.3
ORD027411,2025-09-16 11:48,PL169,62.9
ORD027412,2025-09-18 20:17,PL098,36
ORD027413,2025-09-21 12:01,PL055,40.2
ORD027414,2025-09-18 06:47,PL134,7.9
ORD027415,2025-09-15 09:48,PL111,68.8
ORD027416,2025-09-15 22:14,PL076,6
ORD027417,2025-09-16 22:12,PL003,6.3
ORD027418,2025-09-20 16:00,PL091,44.7
ORD027419,2025-09-16 17:41,PL040,62.1
ORD027420,2025-09-17 19:09,PL146,9.2
ORD027421,2025-09-16 07:01,PL018,10.2
ORD027422,2025-09-21 18:55,PL023,30.5
ORD027423,2025-09-18 10:31,PL155,6.1
ORD027424,2025-09-18 18:03,PL116,18.8
ORD027425,2025-09-20 19:33,PL161,18.2
ORD027426,2025-09-18 07:56,PL142,34.1
ORD027427,2025-09-16 08:47,PL165,1.8
ORD027428,2025-09-20 06:35,PL078,40.7
ORD027429,2025-09-19 09:10,PL126,69.7
ORD027430,2025-09-18 12:29,PL098,52
ORD027431,2025-09-15 07:21,PL021,57.5
ORD027432,2025-09-16 15:36,PL075,9.8
ORD027433,2025-09-20 07:37,PL107,22.9
ORD027434,2025-09-21 19:39,PL029,16.1
ORD027435,2025-09-21 18:23,PL096,68.3
ORD027436,2025-09-16 15:29,PL050,59.4
ORD027437,2025-09-16 13:33,PL049,54.9
ORD027438,2025-09-19 19:24,PL085,33.9
ORD027439,2025-09-18 20:00,PL151,22.7
ORD027440,2025-09-16 17:31,PL093,55.1
ORD027441,2025-09-21 10:04,PL092,43.6
ORD027442,2025-09-16 18:16,PL063,34
ORD027443,2025-09-19 19:52,PL055,51.1
ORD027444,2025-09-16 15:37,PL091,42.2
ORD027445,2025-09-18 16:25,PL051,39.1
ORD027446,2025-09-19 06:02,PL172,1.5
ORD027447,2025-09-15 14:18,PL120,49.5
ORD027448,2025-09-20 16:04,PL048,60.5
ORD027449,2025-09-15 19:25,PL113,12.6
ORD027450,2025-09-16 21:51,PL095,7.6
ORD027451,2025-09-19 16:57,PL180,1.9
ORD027452,2025-09-21 20:56,PL085,11.9
ORD027453,2025-09-21 10:19,PL035,28.7
ORD027454,2025-09-16 19:22,PL001,48.3
ORD027455,2025-09-15 20:03,PL007,41.5
ORD027456,2025-09-19 07:59,PL085,16.9
ORD027457,2025-09-21 09:24,PL047,22.4
ORD027458,2025-09-19 19:17,PL016,46.7
ORD027459,2025-09-17 06:12,PL117,58.1
ORD027460,2025-09-18 10:17,PL110,47.2
ORD027461,2025-09-17 08:11,PL089,54.8
ORD027462,2025-09-17 16:15,PL132,46.7
ORD027463,2025-09-21 13:20,PL130,47.4
ORD027464,2025-09-18 11:00,PL095,39.9
ORD027465,2025-09-17 14:04,PL117,32
ORD027466,2025-09-15 15:04,PL085,20.7
ORD027467,2025-09-15 11:31,PL039,9.6
ORD027468,2025-09-19 20:07,PL018,36.4
ORD027469,2025-09-16 22:54,PL042,5.8
ORD027470,2025-09-18 15:15,PL023,64.9
ORD027471,2025-09-18 18:41,PL083,5.2
ORD027472,2025-09-16 11:33,PL002,38.8
ORD027473,2025-09-16 10:57,PL061,55.4
ORD027474,2025-09-18 12:15,PL125,37
ORD027475,2025-09-21 10:01,PL108,17.6
ORD027476,2025-09-16 20:27,PL119,52.3
ORD027477,2025-09-17 13:25,PL012,26.9
ORD027478,2025-09-19 14:42,PL043,14.4
ORD027479,2025-09-17 15:04,PL094,40.2
ORD027480,2025-09-19 18:18,PL030,61.3
ORD027481,2025-09-16 21:04,PL152,67.3
ORD027482,2025-09-16 09:21,PL014,59.4
ORD027483,2025-09-21 16:24,PL058,55.9
ORD027484,2025-09-17 21:46,PL030,6.2
ORD027485,2025-09-19 10:26,PL146,55
ORD027486,2025-09-18 07:38,PL139,58.1
ORD027487,2025-09-18 09:12,PL010,51.7
ORD027488,2025-09-18 09:46,PL012,67.1
ORD027489,2025-09-19 22:37,PL171,58.3
ORD027490,2025-09-16 14:58,PL087,3.6
ORD027491,2025-09-19 16:04,PL043,35.2
ORD027492,2025-09-15 10:26,PL076,66.7
ORD027493,2025-09-21 12:16,PL103,66.5
ORD027494,2025-09-15 17:35,PL006,68.3
ORD027495,2025-09-18 19:23,PL048,18.1
ORD027496,2025-09-20 07:48,PL098,68.7
ORD027497,2025-09-17 11:58,PL053,46.2
ORD027498,2025-09-19 12:20,PL083,27.2
ORD027499,2025-09-20 12:20,PL064,51
ORD027500,2025-09-15 07:40,PL040,57.8
ORD027501,2025-09-17 19:36,PL068,20.4
ORD027502,2025-09-21 19:57,PL074,6.3
ORD027503,2025-09-18 11:20,PL033,57.6
ORD027504,2025-09-16 09:55,PL175,23.3
ORD027505,2025-09-21 08:08,PL138,2.4
ORD027506,2025-09-16 14:26,PL175,52
ORD027507,2025-09-20 12:53,PL073,7.7
ORD027508,2025-09-15 08:40,PL059,59
ORD027509,2025-09-19 07:36,PL003,57.8
ORD027510,2025-09-21 15:01,PL067,27.4
ORD027511,2025-09-17 12:00,PL143,11.6
ORD027512,2025-09-15 18:32,PL028,36.8
ORD027513,2025-09-16 12:46,PL178,46.1
ORD027514,2025-09-19 08:08,PL176,30.3
ORD027515,2025-09-17 21:48,PL162,39.2
ORD027516,2025-09-16 20:46,PL050,1
ORD027517,2025-09-20 10:19,PL137,56.1
ORD027518,2025-09-19 18:01,PL132,33.5
ORD027519,2025-09-17 20:21,PL108,29.7
ORD027520,2025-09-20 22:43,PL023,37.5
ORD027521,2025-09-21 17:00,PL021,3.2
ORD027522,2025-09-16 20:26,PL066,49.7
ORD027523,2025-09-16 18:40,PL173,66.9
ORD027524,2025-09-16 20:32,PL150,33.5
ORD027525,2025-09-21 17:58,PL107,50.3
ORD027526,2025-09-21 18:43,PL072,7.7
ORD027527,2025-09-21 06:39,PL037,69.1
ORD027528,2025-09-18 14:51,PL144,51.6
ORD027529,2025-09-18 06:01,PL167,1.7
ORD027530,2025-09-17 18:15,PL013,39.9
ORD027531,2025-09-17 12:20,PL171,4.9
ORD027532,2025-09-18 21:50,PL150,35.5
ORD027533,2025-09-20 07:27,PL155,33.1
ORD027534,2025-09-18 18:44,PL158,57.4
ORD027535,2025-09-19 09:11,PL171,54.5
ORD027536,2025-09-15 07:16,PL170,42.2
ORD027537,2025-09-20 10:24,PL163,51.5
ORD027538,2025-09-20 20:42,PL177,67.1
ORD027539,2025-09-20 13:26,PL043,67.2
ORD027540,2025-09-20 09:45,PL071,8.4
ORD027541,2025-09-17 15:26,PL026,36.2
ORD027542,2025-09-16 07:15,PL085,15.1
ORD027543,2025-09-20 15:32,PL134,28.1
ORD027544,2025-09-21 11:03,PL149,36.5
ORD027545,2025-09-20 07:06,PL160,1.9
ORD027546,2025-09-18 20:59,PL180,33
ORD027547,2025-09-17 18:34,PL016,45.5
ORD027548,2025-09-19 06:40,PL035,4.1
ORD027549,2025-09-16 09:48,PL177,29.9
ORD027550,2025-09-19 06:54,PL150,53.7
ORD027551,2025-09-19 12:01,PL014,15.3
ORD027552,2025-09-17 06:15,PL065,56.3
ORD027553,2025-09-16 13:59,PL173,49
ORD027554,2025-09-18 20:26,PL148,57.7
ORD027555,2025-09-17 12:38,PL068,55.7
ORD027556,2025-09-19 08:29,PL127,35
ORD027557,2025-09-17 07:32,PL078,37.4
ORD027558,2025-09-21 19:32,PL045,50.3
ORD027559,2025-09-21 10:47,PL154,13
ORD027560,2025-09-21 21:34,PL049,54.2
ORD027561,2025-09-16 12:09,PL036,2.3
ORD027562,2025-09-17 09:18,PL002,67.3
ORD027563,2025-09-18 22:43,PL086,43.1
ORD027564,2025-09-16 21:50,PL003,26.3
ORD027565,2025-09-21 15:17,PL011,45.5
ORD027566,2025-09-15 22:10,PL100,61.1
ORD027567,2025-09-20 15:36,PL168,51.5
ORD027568,2025-09-19 22:39,PL154,50.7
ORD027569,2025-09-21 07:39,PL147,63.6
ORD027570,2025-09-20 08:31,PL032,49.4
ORD027571,2025-09-21 12:33,PL159,40.5
ORD027572,2025-09-19 12:48,PL035,53.7
ORD027573,2025-09-21 15:05,PL036,1.9
ORD027574,2025-09-18 16:55,PL068,26.5
ORD027575,2025-09-17 21:50,PL175,2.3
ORD027576,2025-09-19 17:28,PL123,9.5
ORD027577,2025-09-18 09:38,PL034,49.6
ORD027578,2025-09-18 18:49,PL142,69.6
ORD027579,2025-09-17 20:24,PL133,33.2
ORD027580,2025-09-16 17:38,PL125,10
ORD027581,2025-09-21 12:01,PL070,54.2
ORD027582,2025-09-21 13:11,PL178,47.6
ORD027583,2025-09-17 11:49,PL165,25
ORD027584,2025-09-20 06:35,PL043,66.7
ORD027585,2025-09-15 19:58,PL112,8.6
ORD027586,2025-09-16 08:04,PL101,50.7
ORD027587,2025-09-17 22:34,PL159,69.6
ORD027588,2025-09-21 18:11,PL039,42.8
ORD027589,2025-09-16 22:03,PL041,66.9
ORD027590,2025-09-20 17:49,PL170,16.4
ORD027591,2025-09-17 17:29,PL117,41
ORD027592,2025-09-17 18:12,PL046,64.7
ORD027593,2025-09-21 22:05,PL054,15.1
ORD027594,2025-09-19 11:04,PL098,10.7
ORD027595,2025-09-21 12:08,PL136,19.6
ORD027596,2025-09-16 09:09,PL045,24.8
ORD027597,2025-09-19 13:41,PL005,6.3
ORD027598,2025-09-15 09:59,PL015,60.8
ORD027599,2025-09-20 15:15,PL133,6.6
ORD027600,2025-09-20 22:38,PL120,71.2
ORD027601,2025-09-18 14:19,PL013,32.7
ORD027602,2025-09-21 15:40,PL051,70.6
ORD027603,2025-09-21 17:43,PL004,24
ORD027604,2025-09-19 21:09,PL174,23.3
ORD027605,2025-09-18 14:43,PL025,44.3
ORD027606,2025-09-18 09:05,PL155,68.4
ORD027607,2025-09-16 09:05,PL082,11.3
ORD027608,2025-09-18 06:06,PL019,26.9
ORD027609,2025-09-19 19:41,PL177,4.6
ORD027610,2025-09-18 22:40,PL034,6.8
ORD027611,2025-09-18 09:26,PL047,37.7
ORD027612,2025-09-21 11:11,PL139,63.2
ORD027613,2025-09-19 09:50,PL152,58.2
ORD027614,2025-09-19 10:23,PL062,13.8
ORD027615,2025-09-15 20:33,PL010,37.5
ORD027616,2025-09-20 13:36,PL076,12.3
ORD027617,2025-09-17 21:56,PL057,70.2
ORD027618,2025-09-20 07:58,PL060,2.4
ORD027619,2025-09-16 07:44,PL121,27.6
ORD027620,2025-09-15 11:14,PL081,21.4
ORD027621,2025-09-16 15:09,PL086,32.7
ORD027622,2025-09-18 12:17,PL128,3.2
ORD027623,2025-09-16 09:29,PL062,31.4
ORD027624,2025-09-18 19:13,PL172,59.7
ORD027625,2025-09-15 16:45,PL164,48.4
ORD027626,2025-09-21 07:07,PL056,10.2
ORD027627,2025-09-19 06:34,PL174,50.5
ORD027628,2025-09-19 08:34,PL111,32.3
ORD027629,2025-09-18 11:11,PL142,70.4
ORD027630,2025-09-19 12:01,PL009,56.7
ORD027631,2025-09-18 15:32,PL075,47.5
ORD027632,2025-09-16 22:09,PL133,36.4
ORD027633,2025-09-15 09:46,PL098,13.2
ORD027634,2025-09-17 19:39,PL044,30
